time,x,y,z,product,zone,shelf
57.266,4.797636985778809,1.6568443775177002,7.227652549743652,,entrada,
57.313,4.804664134979248,1.6532695293426514,7.178277969360352,,entrada,
57.332,4.8116912841796875,1.6496946811676025,7.128903388977051,,entrada,
57.371,4.818718433380127,1.6461198329925537,7.07952880859375,,entrada,
57.423,4.825745582580566,1.6425449848175049,7.030154228210449,,entrada,
57.445,4.832772731781006,1.638970136642456,6.980779647827148,,entrada,
57.48,4.839799880981445,1.6353952884674072,6.931405067443848,,entrada,
57.524,4.846827030181885,1.6318204402923584,6.882030487060547,,entrada,
57.548,4.853854179382324,1.6282455921173096,6.832655906677246,,entrada,
57.584,4.860881328582764,1.6246707439422607,6.783281326293945,,entrada,
57.631,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.657,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.693,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.738,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.761,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.797,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.845,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.867,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.903,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.95,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
57.974,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.007,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.059,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.092,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.127,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.172,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.194,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.232,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.281,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.302,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.336,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.386,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.408,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.446,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.492,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.516,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.551,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.597,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.623,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.657,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.707,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.732,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.769,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.818,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.843,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.878,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.924,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.95,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
58.986,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.031,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.061,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.096,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.139,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.165,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.202,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.248,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.274,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.308,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.355,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.378,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.42,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.469,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.494,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.527,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.58,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.6,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.635,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.681,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.709,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.747,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.791,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.814,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.858,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.903,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.926,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
59.961,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.007,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.03,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.064,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.108,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.132,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.167,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.215,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.239,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.274,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.319,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.346,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.381,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.428,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.452,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.487,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.53,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.554,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.59,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.638,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.662,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.696,4.867908477783203,1.621095895767212,6.7339067459106445,,entrada,
60.742,4.822266578674316,1.6176950931549072,6.713776111602783,,entrada,
60.767,4.77662467956543,1.6142942905426025,6.693645477294922,,entrada,
60.802,4.730982780456543,1.6108934879302979,6.6735148429870605,,entrada,
60.847,4.685340881347656,1.6074926853179932,6.653384208679199,,entrada,
60.868,4.6396989822387695,1.6040918827056885,6.633253574371338,,entrada,
60.903,4.594057083129883,1.6006910800933838,6.613122940063477,,entrada,
60.949,4.548415184020996,1.597290277481079,6.592992305755615,,entrada,
60.97,4.502773284912109,1.5938894748687744,6.572861671447754,,entrada,
61.008,4.457131385803223,1.5904886722564697,6.552731037139893,,entrada,
61.056,4.411489486694336,1.587087869644165,6.532600402832031,,entrada,
61.078,4.365847587585449,1.5836870670318604,6.51246976852417,,entrada,
61.111,4.3202056884765625,1.5802862644195557,6.492339134216309,,entrada,
61.161,4.274563789367676,1.576885461807251,6.472208499908447,,entrada,
61.183,4.228921890258789,1.5734846591949463,6.452077865600586,,entrada,
61.217,4.183279991149902,1.5700838565826416,6.431947231292725,,entrada,
61.265,4.137638092041016,1.566683053970337,6.411816596984863,,entrada,
61.287,4.091996192932129,1.5632822513580322,6.391685962677002,,entrada,
61.321,4.046273708343506,1.5600556135177612,6.371710300445557,,entrada,
61.373,4.000175952911377,1.5568289756774902,6.352615833282471,,entrada,
61.392,3.953843355178833,1.5536894798278809,6.3340840339660645,,entrada,
61.429,3.9072253704071045,1.5505499839782715,6.316282272338867,,entrada,
61.475,3.860358238220215,1.5474975109100342,6.299131393432617,,entrada,
61.501,3.8131422996520996,1.5444450378417969,6.282965660095215,,entrada,
61.535,3.76564621925354,1.5414797067642212,6.267624855041504,,entrada,
61.585,3.717961549758911,1.5386015176773071,6.252863883972168,,entrada,
61.608,3.670149803161621,1.535723328590393,6.238519668579102,,entrada,
61.642,3.6222147941589355,1.532845139503479,6.224593162536621,,entrada,
61.692,3.574113130569458,1.529966950416565,6.2112531661987305,,entrada,
61.712,3.5259194374084473,1.5270887613296509,6.198249340057373,,entrada,
61.746,3.4775874614715576,1.5242977142333984,6.1857500076293945,,entrada,
61.791,3.429004430770874,1.521506667137146,6.174265384674072,,entrada,
61.812,3.3802099227905273,1.5187156200408936,6.163715839385986,,entrada,
61.847,3.331195831298828,1.5160988569259644,6.154188632965088,,entrada,
61.898,3.281954765319824,1.5136563777923584,6.145860195159912,,entrada,
61.917,3.2325589656829834,1.511301040649414,6.138477802276611,,entrada,
61.955,3.182957887649536,1.5091201066970825,6.13256311416626,,entrada,
62.004,3.1331698894500732,1.5072007179260254,6.128382205963135,,entrada,
62.024,3.0833163261413574,1.5056301355361938,6.124896049499512,,entrada,
62.059,3.033423900604248,1.5042340755462646,6.121932029724121,,entrada,
62.104,2.9835007190704346,1.5029252767562866,6.119490146636963,,entrada,
62.129,2.9335594177246094,1.5017036199569702,6.117396831512451,,entrada,
62.163,2.883604049682617,1.5006564855575562,6.115564823150635,,entrada,
62.207,2.8336424827575684,1.499609351158142,6.113907337188721,,entrada,
62.231,2.7836737632751465,1.4986494779586792,6.112424373626709,,entrada,
62.267,2.7337019443511963,1.4978641271591187,6.110941410064697,,entrada,
62.312,2.683730125427246,1.497078776359558,6.1094584465026855,,entrada,
62.334,2.633758306503296,1.4962934255599976,6.107975482940674,,entrada,
62.372,2.5837864875793457,1.495508074760437,6.106492519378662,,entrada,
62.416,2.5338146686553955,1.4947227239608765,6.10500955581665,,entrada,
62.442,2.4838428497314453,1.493937373161316,6.103526592254639,,entrada,
62.479,2.433871030807495,1.4931520223617554,6.102043628692627,,entrada,
62.524,2.383899211883545,1.4923666715621948,6.100560665130615,,entrada,
62.546,2.3339273929595947,1.4915813207626343,6.0990777015686035,,entrada,
62.582,2.2839555740356445,1.4907959699630737,6.097594738006592,,entrada,
62.627,2.2339837551116943,1.4900106191635132,6.09611177444458,,entrada,
62.65,2.184011936187744,1.4892252683639526,6.094628810882568,,entrada,
62.687,2.134040117263794,1.488439917564392,6.093145847320557,,entrada,
62.731,2.0840682983398438,1.4876545667648315,6.091662883758545,,entrada,
62.753,2.0340964794158936,1.486869215965271,6.090179920196533,,entrada,
62.791,1.9841246604919434,1.4860838651657104,6.0886969566345215,,comida,
62.841,1.9341528415679932,1.48529851436615,6.08721399307251,,comida,
62.863,1.884189486503601,1.4845131635665894,6.0854692459106445,,comida,
62.898,1.83424711227417,1.4837278127670288,6.0832014083862305,,comida,
62.947,1.784366250038147,1.482767939567566,6.079888343811035,,comida,
62.972,1.7345161437988281,1.481808066368103,6.0761399269104,,comida,
63.004,1.6846743822097778,1.480760931968689,6.072304725646973,,comida,
63.052,1.6348326206207275,1.479713797569275,6.068469524383545,,comida,
63.077,1.5850045680999756,1.4786666631698608,6.064460277557373,,comida,
63.112,1.5351765155792236,1.4776195287704468,6.060451030731201,,comida,
63.157,1.4853484630584717,1.4765723943710327,6.056441783905029,,comida,
63.181,1.4355204105377197,1.4755252599716187,6.052432537078857,,comida,
63.216,1.3856923580169678,1.4744781255722046,6.0484232902526855,,comida,
63.265,1.3358643054962158,1.4734309911727905,6.044414043426514,,comida,
63.286,1.2860362529754639,1.4723838567733765,6.040404796600342,,comida,
63.323,1.236208200454712,1.4713367223739624,6.03639554977417,,comida,
63.367,1.18638014793396,1.4702895879745483,6.032386302947998,,comida,
63.389,1.136552095413208,1.4692424535751343,6.028377056121826,,comida,
63.424,1.086724042892456,1.4681953191757202,6.024367809295654,,comida,
63.473,1.036895990371704,1.4671481847763062,6.020358562469482,,comida,
63.497,0.9870679974555969,1.466101050376892,6.0163493156433105,,comida,
63.527,0.9372400045394897,1.465053915977478,6.012340068817139,,comida,
63.576,0.8874120116233826,1.464006781578064,6.008330821990967,,comida,
63.599,0.8375840187072754,1.46295964717865,6.004321575164795,,comida,
63.636,0.7877560257911682,1.4619125127792358,6.000312328338623,,comida,
63.683,0.737928032875061,1.4608653783798218,5.996303081512451,,comida,
63.704,0.6881000399589539,1.4598182439804077,5.992293834686279,,comida,
63.738,0.6382720470428467,1.4587711095809937,5.988284587860107,,comida,
63.784,0.5884440541267395,1.4577239751815796,5.9842753410339355,,comida,
63.806,0.5386160612106323,1.4566768407821655,5.980266094207764,,comida,
63.843,0.48878803849220276,1.4556297063827515,5.976256847381592,,comida,
63.887,0.4389600157737732,1.4545825719833374,5.97224760055542,,comida,
63.911,0.38913199305534363,1.4535354375839233,5.968238353729248,,comida,
63.947,0.33930397033691406,1.4524883031845093,5.964229106903076,,comida,
63.994,0.2894759476184845,1.4514411687850952,5.960219860076904,,comida,
64.017,0.23964792490005493,1.4503940343856812,5.956210613250732,,comida,
64.054,0.18981990218162537,1.449346899986267,5.9522013664245605,,comida,
64.098,0.1399918794631958,1.448299765586853,5.948192119598389,,comida,
64.122,0.09016386419534683,1.447252631187439,5.944182872772217,,comida,
64.16,0.040335848927497864,1.446205496788025,5.940173625946045,,comida,
64.205,-0.009470488876104355,1.4451583623886108,5.935903549194336,,comida,
64.231,-0.059095583856105804,1.4440239667892456,5.929898262023926,,comida,
64.263,-0.10851864516735077,1.4428023099899292,5.922423839569092,,comida,
64.314,-0.15774215757846832,1.4414935111999512,5.9137444496154785,,comida,
64.338,-0.20678766071796417,1.440097451210022,5.9041218757629395,,comida,
64.373,-0.25559717416763306,1.4385268688201904,5.89339017868042,,comida,
64.422,-0.30410343408584595,1.436781883239746,5.8813862800598145,,comida,
64.445,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.479,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.523,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.546,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.583,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.629,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.65,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.687,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.733,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.758,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.794,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.84,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.861,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.899,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.944,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
64.966,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.001,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.049,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.069,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.106,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.151,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.172,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.209,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.254,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.276,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.313,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.359,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.38,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.416,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.462,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.483,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.516,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.573,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.589,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.624,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.67,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.695,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.728,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.773,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.797,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.832,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.878,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.9,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.939,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
65.987,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
66.011,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
66.048,-0.3523446321487427,1.4349497556686401,5.8683695793151855,,comida,
66.098,-0.3366450071334839,1.4349497556686401,5.820898532867432,,comida,
66.117,-0.3209453821182251,1.4349497556686401,5.773427486419678,,comida,
66.15,-0.3052457571029663,1.4349497556686401,5.725956439971924,,comida,
66.202,-0.2895461320877075,1.4349497556686401,5.67848539352417,,comida,
66.224,-0.27384650707244873,1.4349497556686401,5.631014347076416,,comida,
66.256,-0.25814688205718994,1.4349497556686401,5.583543300628662,,comida,
66.307,-0.24244725704193115,1.4349497556686401,5.536072254180908,,comida,
66.33,-0.22674763202667236,1.4349497556686401,5.488601207733154,,comida,
66.367,-0.21104800701141357,1.4349497556686401,5.4411301612854,,comida,
66.413,-0.19534838199615479,1.4349497556686401,5.3936591148376465,,comida,
66.437,-0.179648756980896,1.4349497556686401,5.346188068389893,,comida,
66.476,-0.1639491319656372,1.4349497556686401,5.298717021942139,,comida,
66.522,-0.14824950695037842,1.4349497556686401,5.251245975494385,apple,comida,2
66.546,-0.13254988193511963,1.4349497556686401,5.203774929046631,apple,comida,2
66.582,-0.13254988193511963,1.4349497556686401,5.203774929046631,apple,comida,2
66.631,-0.13254988193511963,1.4349497556686401,5.203774929046631,apple,comida,2
