time,x,y,z,product,zone,shelf
35.827,4.5692291259765625,1.7383004426956177,9.152525901794434,,entrada,
35.866,4.552623748779297,1.737427830696106,9.105371475219727,,entrada,
35.912,4.536018371582031,1.7365552186965942,9.058218002319336,,entrada,
35.935,4.519412994384766,1.7356826066970825,9.011064529418945,,entrada,
35.97,4.5028076171875,1.7348099946975708,8.963911056518555,,entrada,
36.019,4.486202239990234,1.733937382698059,8.916757583618164,,entrada,
36.045,4.469926357269287,1.7330647706985474,8.869488716125488,,entrada,
36.078,4.45365047454834,1.7321921586990356,8.822219848632812,,entrada,
36.126,4.437374591827393,1.731319546699524,8.774950981140137,,entrada,
36.15,4.421098709106445,1.7304469347000122,8.727682113647461,,entrada,
36.189,4.404822826385498,1.7295743227005005,8.680413246154785,,entrada,
36.237,4.388546943664551,1.7287017107009888,8.63314437866211,,entrada,
36.258,4.3722710609436035,1.727829098701477,8.585875511169434,,entrada,
36.291,4.355995178222656,1.7269564867019653,8.538606643676758,,entrada,
36.34,4.339719295501709,1.7260838747024536,8.491337776184082,,entrada,
36.363,4.323443412780762,1.725211262702942,8.444068908691406,,entrada,
36.398,4.3071675300598145,1.7243386507034302,8.39680004119873,,entrada,
36.446,4.290891647338867,1.7234660387039185,8.349531173706055,,entrada,
36.465,4.27461576461792,1.7225934267044067,8.302262306213379,,entrada,
36.501,4.258339881896973,1.721720814704895,8.254993438720703,,entrada,
36.546,4.242063999176025,1.7208482027053833,8.207724571228027,,entrada,
36.578,4.225788116455078,1.7199755907058716,8.160455703735352,,entrada,
36.608,4.208280563354492,1.7191029787063599,8.113629341125488,,entrada,
36.654,4.189472198486328,1.7182303667068481,8.067310333251953,,entrada,
36.68,4.169137954711914,1.7174450159072876,8.021638870239258,,entrada,
36.715,4.14793062210083,1.716659665107727,7.97636604309082,,entrada,
36.769,4.12562370300293,1.7158743143081665,7.931624889373779,,entrada,
36.793,4.102307319641113,1.715088963508606,7.887401103973389,,entrada,
36.829,4.078145980834961,1.7143036127090454,7.84363317489624,,entrada,
36.874,4.053149223327637,1.7135182619094849,7.800337314605713,,entrada,
36.901,4.0270280838012695,1.7126456499099731,7.757711887359619,,entrada,
36.936,4.000168800354004,1.711598515510559,7.715551376342773,,entrada,
36.984,3.9724338054656982,1.7104641199111938,7.673964500427246,,entrada,
37.005,3.9439809322357178,1.7090680599212646,7.63287353515625,,entrada,
37.043,3.914184331893921,1.707497477531433,7.592752456665039,,entrada,
37.09,3.883419990539551,1.7057524919509888,7.553375720977783,,entrada,
37.112,3.8515050411224365,1.7038331031799316,7.514934062957764,,entrada,
37.146,3.8184056282043457,1.7016521692276,7.477521896362305,,entrada,
37.198,3.784407377243042,1.6992968320846558,7.4409356117248535,,entrada,
37.22,3.7497758865356445,1.6969414949417114,7.4049482345581055,,entrada,
37.254,3.714524507522583,1.6944990158081055,7.369573593139648,,entrada,
37.304,3.6784827709198,1.691969394683838,7.335010528564453,,entrada,
37.324,3.6417250633239746,1.6894397735595703,7.301209926605225,,entrada,
37.364,3.604325294494629,1.6869101524353027,7.268121242523193,,entrada,
37.414,3.5662407875061035,1.6843805313110352,7.235823154449463,,entrada,
37.44,3.527052164077759,1.6818509101867676,7.204874038696289,,entrada,
37.472,3.487541675567627,1.6793212890625,7.174336910247803,,entrada,
37.52,3.447924852371216,1.6767916679382324,7.143937587738037,,entrada,
37.544,3.4083080291748047,1.6742620468139648,7.1135382652282715,,entrada,
37.578,3.3686912059783936,1.6717324256896973,7.083138942718506,,entrada,
37.626,3.3290743827819824,1.6692028045654297,7.05273962020874,,entrada,
37.652,3.2894046306610107,1.666673183441162,7.022409915924072,,entrada,
37.687,3.2495765686035156,1.6641435623168945,6.992288112640381,,entrada,
37.732,3.2097485065460205,1.661613941192627,6.9621663093566895,,entrada,
37.763,3.169867753982544,1.6590843200683594,6.932114124298096,,entrada,
37.797,3.1299870014190674,1.6565546989440918,6.902061939239502,,entrada,
37.842,3.090106248855591,1.6540250778198242,6.872009754180908,,entrada,
37.868,3.0502254962921143,1.6514954566955566,6.8419575691223145,,entrada,
37.905,3.0103447437286377,1.648965835571289,6.811905384063721,,entrada,
37.953,2.970463991165161,1.6464362144470215,6.781853199005127,,entrada,
37.981,2.9305832386016846,1.643906593322754,6.751801013946533,,entrada,
38.017,2.890702486038208,1.6413769721984863,6.7217488288879395,,entrada,
38.059,2.8508217334747314,1.6388473510742188,6.691696643829346,,entrada,
38.088,2.810940980911255,1.6363177299499512,6.661644458770752,,entrada,
38.124,2.7710602283477783,1.6337881088256836,6.631592273712158,,entrada,
38.17,2.7311794757843018,1.631258487701416,6.6015400886535645,,entrada,
38.192,2.691298723220825,1.6287288665771484,6.571487903594971,,entrada,
38.227,2.6514179706573486,1.6261992454528809,6.541435718536377,,entrada,
38.275,2.611537218093872,1.6236696243286133,6.511383533477783,,entrada,
38.298,2.5716564655303955,1.6211400032043457,6.4813313484191895,,entrada,
38.336,2.531567096710205,1.6186103820800781,6.4515581130981445,,entrada,
38.383,2.4908628463745117,1.6160807609558105,6.42263126373291,,entrada,
38.405,2.4493632316589355,1.6136382818222046,6.39484977722168,,entrada,
38.443,2.4071505069732666,1.6111958026885986,6.3681640625,,entrada,
38.494,2.36403226852417,1.6087533235549927,6.342967987060547,,entrada,
38.515,2.3200197219848633,1.6063108444213867,6.319368839263916,,entrada,
38.552,2.2750954627990723,1.6038683652877808,6.297554969787598,,entrada,
38.602,2.229398250579834,1.6015130281448364,6.277400016784668,,entrada,
38.623,2.1831891536712646,1.599157691001892,6.258448123931885,,entrada,
38.662,2.136465072631836,1.5968894958496094,6.240792751312256,,entrada,
38.718,2.0890562534332275,1.5949701070785522,6.225021839141846,,entrada,
38.741,2.0411694049835205,1.593225121498108,6.2107462882995605,,entrada,
38.778,1.992827296257019,1.5917418003082275,6.198063850402832,,comida,
38.822,1.9443550109863281,1.5902584791183472,6.185888290405273,,comida,
38.849,1.895737648010254,1.5887751579284668,6.1743059158325195,,comida,
38.883,1.8470405340194702,1.5872918367385864,6.1630635261535645,,comida,
38.927,1.798304557800293,1.585808515548706,6.15199089050293,,comida,
38.949,1.7495468854904175,1.5844124555587769,6.141002655029297,,comida,
38.986,1.70062255859375,1.5830163955688477,6.130781650543213,,comida,
39.035,1.6516281366348267,1.5816203355789185,6.1209025382995605,,comida,
39.055,1.6025493144989014,1.5802242755889893,6.111451625823975,,comida,
39.093,1.5532642602920532,1.5790026187896729,6.103115558624268,,comida,
39.145,1.5038789510726929,1.5778682231903076,6.095382213592529,,comida,
39.167,1.4544538259506226,1.5767338275909424,6.087907314300537,,comida,
39.202,1.404988408088684,1.5756866931915283,6.080690860748291,,comida,
39.254,1.3554859161376953,1.5746395587921143,6.073733806610107,,comida,
39.273,1.3059359788894653,1.5735924243927002,6.067122459411621,,comida,
39.31,1.2563410997390747,1.5725452899932861,6.06085729598999,,comida,
39.358,1.2066733837127686,1.571498155593872,6.0551981925964355,,comida,
39.381,1.1569582223892212,1.570451021194458,6.049973011016846,,comida,
39.416,1.107234001159668,1.569403886795044,6.044834613800049,,comida,
39.467,1.0575008392333984,1.5683567523956299,6.039783000946045,,comida,
39.488,1.007767677307129,1.5673096179962158,6.034731388092041,,comida,
39.522,0.9580172300338745,1.5662624835968018,6.029853343963623,,comida,
39.566,0.908258318901062,1.5652153491973877,6.025062084197998,,comida,
39.594,0.8584830164909363,1.5641682147979736,6.020444393157959,,comida,
39.629,0.8087059259414673,1.5632083415985107,6.01582670211792,,comida,
39.675,0.7589288949966431,1.5622484683990479,6.011209011077881,,comida,
39.703,0.7091518640518188,1.561288595199585,6.006591320037842,,comida,
39.737,0.6593748331069946,1.560328722000122,6.001973628997803,,comida,
39.781,0.6095978021621704,1.5593688488006592,5.997355937957764,,comida,
39.807,0.5598207712173462,1.5584089756011963,5.992738246917725,,comida,
39.842,0.510043740272522,1.5574491024017334,5.9881205558776855,,comida,
39.89,0.46026667952537537,1.5564892292022705,5.9835028648376465,,comida,
39.915,0.41048961877822876,1.5555293560028076,5.978885173797607,,comida,
39.948,0.36071255803108215,1.5545694828033447,5.974267482757568,,comida,
39.998,0.31093549728393555,1.5536096096038818,5.969649791717529,,comida,
40.02,0.26115843653678894,1.552649736404419,5.96503210067749,,comida,
40.055,0.21138137578964233,1.551689863204956,5.960414409637451,,comida,
40.105,0.16160431504249573,1.5507299900054932,5.955796718597412,,comida,
40.129,0.11182725429534912,1.5497701168060303,5.951179027557373,,comida,
40.162,0.062050193548202515,1.5488102436065674,5.946561336517334,,comida,
40.21,0.012273132801055908,1.5478503704071045,5.941943645477295,,comida,
40.232,-0.0375039279460907,1.5468904972076416,5.937325954437256,,comida,
40.269,-0.0872809886932373,1.5459306240081787,5.932708263397217,,comida,
40.315,-0.1370580494403839,1.5449707508087158,5.928090572357178,,comida,
40.336,-0.18683511018753052,1.544010877609253,5.923472881317139,,comida,
40.373,-0.23661217093467712,1.54305100440979,5.9188551902771,,comida,
40.421,-0.28638923168182373,1.5420911312103271,5.9142374992370605,,comida,
40.445,-0.33616629242897034,1.5411312580108643,5.9096198081970215,,comida,
40.481,-0.38594335317611694,1.5401713848114014,5.905002117156982,,comida,
40.527,-0.43572041392326355,1.5392115116119385,5.900384426116943,,comida,
40.552,-0.48549747467041016,1.5382516384124756,5.895766735076904,,comida,
40.588,-0.5352745056152344,1.5372917652130127,5.891149044036865,,comida,
40.634,-0.5850515365600586,1.5363318920135498,5.886531352996826,,comida,
40.658,-0.6348285675048828,1.535372018814087,5.881913661956787,,comida,
40.697,-0.684605598449707,1.534412145614624,5.877295970916748,,comida,
40.741,-0.7343826293945312,1.5334522724151611,5.872678279876709,,comida,
40.768,-0.7841596603393555,1.5324923992156982,5.86806058883667,,comida,
40.802,-0.8339366912841797,1.5315325260162354,5.863442897796631,,comida,
40.849,-0.8837137222290039,1.5305726528167725,5.858825206756592,,comida,
40.872,-0.9334907531738281,1.5296127796173096,5.854207515716553,,comida,
40.906,-0.9832677841186523,1.5286529064178467,5.849589824676514,,comida,
40.955,-1.0330448150634766,1.5276930332183838,5.844972133636475,,comida,
40.978,-1.0828218460083008,1.526733160018921,5.8403544425964355,,comida,
41.012,-1.132598876953125,1.525773286819458,5.8357367515563965,,comida,
41.06,-1.1823759078979492,1.5248134136199951,5.831119060516357,,comida,
41.083,-1.2321529388427734,1.5238535404205322,5.826501369476318,,comida,
41.117,-1.2819299697875977,1.5228936672210693,5.821883678436279,,comida,
41.167,-1.3317070007324219,1.5219337940216064,5.81726598739624,,comida,
41.191,-1.381484031677246,1.5209739208221436,5.812648296356201,,comida,
41.224,-1.4312610626220703,1.5200140476226807,5.808030605316162,,comida,
41.268,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.295,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.33,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.378,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.4,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.435,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.483,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.509,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.541,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.589,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.613,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.648,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.697,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.722,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.755,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.804,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.826,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.861,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.908,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.935,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
41.971,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.018,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.043,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.078,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.122,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.148,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.182,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.233,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.252,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.292,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.339,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.366,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.401,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.445,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.468,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.505,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.553,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.577,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.612,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.659,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.681,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.717,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.765,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.79,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.827,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.876,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.898,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.935,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
42.982,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.002,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.04,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.087,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.112,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.148,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.193,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.219,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.255,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.303,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.33,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.364,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.413,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.437,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.471,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.518,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.543,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.579,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.626,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.653,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.686,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.737,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.761,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.795,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.853,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.876,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.913,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.963,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
43.984,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.016,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.063,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.087,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.12,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.167,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.192,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.23,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.278,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.303,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.336,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.388,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.41,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.444,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.493,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.518,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.556,-1.4810380935668945,1.5190541744232178,5.803412914276123,,comida,
44.604,-1.4799124002456665,1.5128741264343262,5.753808975219727,,comida,
44.627,-1.4787867069244385,1.5066940784454346,5.70420503616333,,comida,
44.662,-1.4776610136032104,1.500514030456543,5.654601097106934,,comida,
44.712,-1.4765353202819824,1.4943339824676514,5.604997158050537,,comida,
44.734,-1.4754096269607544,1.4881539344787598,5.555393218994141,,comida,
44.771,-1.4754096269607544,1.4881539344787598,5.555393218994141,,comida,
44.818,-1.4754096269607544,1.4881539344787598,5.555393218994141,,comida,
44.846,-1.4754096269607544,1.4881539344787598,5.555393218994141,,comida,
44.88,-1.4754096269607544,1.4881539344787598,5.555393218994141,,comida,
44.927,-1.4754096269607544,1.4881539344787598,5.555393218994141,apple,comida,2
44.95,-1.4754096269607544,1.4881539344787598,5.555393218994141,apple,comida,2
44.984,-1.4742839336395264,1.4819738864898682,5.505789279937744,apple,comida,2
45.032,-1.4731582403182983,1.4757938385009766,5.456185340881348,apple,comida,2
45.06,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.095,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.144,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.165,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.202,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.253,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.274,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.309,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.363,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.386,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.422,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.47,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.495,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.531,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.58,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.602,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.641,-1.4720325469970703,1.469613790512085,5.406581401824951,apple,comida,2
45.686,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.713,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.75,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.795,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.821,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.857,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.901,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.923,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
45.961,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.02,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.045,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.077,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.127,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.151,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.186,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
46.231,-1.4720325469970703,1.469613790512085,5.406581401824951,,comida,
